imdb_id,popularity,budget,original_title,cast,homepage,director,overview,genres,revenue_adj,certificate,runtime,rating,votes
tt1599348,1.01404,85000000,Safe House,"Denzel Washington,Ryan Reynolds,Vera Farmiga,Joel Kinnaman,Brendan Gleeson",http://www.nooneissafe.com,Daniel Espinosa,"Denzel Washington plays the most dangerous renegade from the CIA, who comes back onto the grid after a decade on the run. When the South African safe house he's remanded to is attacked by mercenaries, a rookie operative (Ryan Reynolds) escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.","Action,Thriller,Crime,Mystery",197619185.78,R,115 min,6.7,225950.0
tt1615065,0.998625,45000000,Savages,"Blake Lively,Taylor Kitsch,Aaron Taylor-Johnson,Benicio del Toro,Salma Hayek",http://www.savagesfilm.com/,Oliver Stone,Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.,"Crime,Drama,Thriller",44637981.22,R,131 min,6.4,131569.0
tt1568338,0.95865,42000000,Man on a Ledge,"Sam Worthington,Elizabeth Banks,Jamie Bell,Ed Harris,Edward Burns",http://www.manonaledge.com/,Asger Leth,"An ex-cop turned con threatens to jump to his death from a Manhattan hotel rooftop. The NYPD dispatch a female police psychologist to talk him down. However, unbeknownst to the police on the scene, the suicide attempt is a cover for the biggest diamond heist ever pulled.","Action,Thriller,Crime",43898309.93,PG-13,102 min,6.6,154477.0
tt1234719,0.799589999999999,65000000,Red Dawn,"Chris Hemsworth,Josh Hutcherson,Isabel Lucas,Adrianne Palicki,Jeffrey Dean Morgan",http://www.mgm.com/view/Movie/2394/Red%20Dawn%20%282010%29/,Dan Bradley,"A city in Washington state awakens to the surreal sight of foreign paratroopers dropping from the sky - shockingly, the U.S. has been invaded and their hometown is the initial target. Quickly and without warning, the citizens find themselves prisoners and their town under enemy occupation. Determined to fight back, a group of young patriots seek refuge in the surrounding woods, training and reorganizing themselves into a guerrilla group of fighters. Taking inspiration from their high school mascot, they call themselves the Wolverines, banding together to protect one another, liberate their town from its captors, and take back their freedom.","War,Action,Thriller,Science Fiction",42554985.92,PG-13,93 min,5.3,78310.0
tt1598828,0.672243,40000000,One for the Money,"Katherine Heigl,John Leguizamo,Debbie Reynolds,Sherri Shepherd,Patrick Fischler",http://www.oneforthemoneyfilm.com/index2.html,Julie Anne Robinson,"Stephanie Plum (Katherine Heigl), an unemployed lingerie buyer, convinces her bail bondsman cousin, Vinnie (Patrick Fischler), to give her a shot as a bounty hunter. Her first assignment is to track down a former cop, Joe Morelli (Jason O'Mara), on the run for murder -- the same man who broke her heart years before. With the help of some friends and the best bounty hunter in the business, Ranger (Daniel Sunjata), she slowly learns what it takes to be a true bounty hunter.","Action,Comedy,Thriller,Crime,Romance",35039600.54,PG-13,91 min,5.3,43055.0
tt0485985,0.627024,58000000,Red Tails,"Bryan Cranston,David Oyelowo,Cuba Gooding Jr.,Daniela Ruah,Terrence Howard",http://www.redtails2012.com/,Anthony Hemingway,"The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.","Drama,Action,Adventure,History,War",47834228.78,PG-13,125 min,5.9,36108.0
tt1547234,0.607856,35000000,Premium Rush,"Joseph Gordon-Levitt,Michael Shannon,Dania Ramirez,Jamie Chung,WolÃ© Parks",http://www.premiumrush.com/,David Koepp,"In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.","Crime,Action,Thriller",29521470.39,PG-13,91 min,6.5,115509.0
tt2097307,0.468552,2000000,Hit & Run,"Kristen Bell,Dax Shepard,Tom Arnold,Kristin Chenoweth,Michael Rosenbaum",http://www.hitandrunmovie.com/,David Palmer|Dax Shepard,Former getaway driver Charlie Bronson jeopardizes his Witness Protection Plan identity in order to help his girlfriend get to Los Angeles. The feds and Charlie's former gang chase them on the road.,"Action,Comedy,Romance",13676317.65,R,100 min,6.1,36554.0
tt1855325,0.260624,65000000,Resident Evil: Retribution,"Milla Jovovich,Sienna Guillory,Michelle Rodriguez,Aryana Engineer,Li Bingbing",http://www.residentevil-movie.com/site/,Paul W.S. Anderson,"The Umbrella Corporationâ€™s deadly T-virus continues to ravage the Earth, transforming the global population into legions of the flesh eating Undead. The human raceâ€™s last and only hope, Alice, awakens in the heart of Umbrellaâ€™s most clandestine operations facility and unveils more of her mysterious past as she delves further into the complex. Without a safe haven, Alice continues to hunt those responsible for the outbreak; a chase that takes her from Tokyo to New York, Washington, D.C. and Moscow, culminating in a mind-blowing revelation that will force her to rethink everything that she once thought to be true. Aided by new found allies and familiar friends, Alice must fight to survive long enough to escape a hostile world on the brink of oblivion. The countdown has begun.","Action,Horror,Science Fiction",228089879.05,R,95 min,5.3,144730.0
tt1865346,0.181137,500000,Detention of the Dead,"Jacob Zachar,Alexa Nikolas,Christa Brittany  Allen,Jayson Blair,Justin Chon",http://www.detentionofthedead.com,Alex Craig Mann,A group of oddball high school students find themselves trapped in detention with their classmates having turned into a horde of Zombies.,"Comedy,Horror",0.00,Not Rated,87 min,4.5,2733.0
tt0167260,7.122455,94000000,The Lord of the Rings: The Return of the King,"Elijah Wood,Ian McKellen,Viggo Mortensen,Liv Tyler,Orlando Bloom",http://www.lordoftherings.net,Peter Jackson,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.","Adventure,Fantasy,Action",1326278010.48,PG-13,201 min,9.0,1860374.0
tt0320691,6.887883,22000000,Underworld,"Kate Beckinsale,Scott Speedman,Michael Sheen,Shane Brolly,Bill Nighy",http://www.sonypictures.com/movies/underworld/site/main.html,Len Wiseman,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.","Fantasy,Action,Thriller",113448272.63,R,121 min,7.0,274031.0
tt0325980,6.864067,140000000,Pirates of the Caribbean: The Curse of the Black Pearl,"Johnny Depp,Geoffrey Rush,Orlando Bloom,Keira Knightley,Jack Davenport",http://disney.go.com/disneyvideos/liveaction/pirates/main_site/main.html,Gore Verbinski,"Jack Sparrow, a freewheeling 17th-century pirate who roams the Caribbean Sea butts heads with a rival pirate bent on pillaging the village of Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her. But their seafaring mission is hardly simple.","Adventure,Fantasy,Action",776419286.73,PG-13,143 min,8.1,1137362.0
tt0266697,6.174132,30000000,Kill Bill: Vol. 1,"Uma Thurman,Lucy Liu,Vivica A. Fox,Daryl Hannah,David Carradine",http://www.miramax.com/movie/kill-bill-volume-1/,Quentin Tarantino,"An assassin is shot at the altar by her ruthless employer, Bill and other members of their assassination circle â€“ but 'The Bride' lives to plot her vengeance. Setting out for some payback, she makes a death list and hunts down those who wronged her, saving Bill for last.","Action,Crime",214488375.72,R,111 min,8.2,1125303.0
tt0287978,2.394195,78000000,Daredevil,"Ben Affleck,Jennifer Garner,Colin Farrell,Michael Clarke Duncan,Jon Favreau",http://marvel.com/movies/movie/12/daredevil,Mark Steven Johnson,"He dwells in a world of eternal night, but the blackness is filled with sounds and scents, tastes and textures that most cannot perceive. Although attorney Matt Murdock is blind, his other four senses function with superhuman sharpness. By day, Murdock represents the downtrodden. At night he is Daredevil, a masked vigilante stalking the dark streets of the city, a relentless avenger of justice.","Fantasy,Action,Crime,Science Fiction,Thriller",212391152.62,PG-13,103 min,5.3,222461.0
tt0317740,1.798132,60000000,The Italian Job,"Mark Wahlberg,Charlize Theron,Jason Statham,Edward Norton,Fausto Callegarini",http://www.italianjobmovie.com/,F. Gary Gray,"After being betrayed and left for dead in Italy, Charlie Croker and his team plan an elaborate gold heist against their former ally.","Thriller,Action,Crime",208705242.86,PG-13,111 min,7.0,373406.0
tt0266465,1.626534,36000000,A Man Apart,"Vin Diesel,Larenz Tate,Timothy Olyphant,Geno Silva,Jacqueline Obradors",http://www.newline.com/properties/manaparta.html,F. Gary Gray,"When Vetter's wife is killed in a botched hit organized by Diablo, he seeks revenge against those responsible. But in the process, Vetter and Hicks have to fight their way up the chain to get to Diablo but it's easier said than done when all Vetter can focus on is revenge.","Action,Drama",52571487.43,R,109 min,6.0,48126.0
tt0311113,1.491266,150000000,Master and Commander: The Far Side of the World,"Russell Crowe,Paul Bettany,James D'Arcy,Billy Boyd,Joseph Morgan",http://www.masterandcommanderthefarsideoftheworld.com/,Peter Weir,"After an abrupt and violent encounter with a French warship inflicts severe damage upon his ship, a captain of the British Royal Navy begins a chase over two oceans to capture or destroy the enemy, though he must weigh his commitment to duty and ferocious pursuit of glory against the safety of his devoted crew, including the ship's thoughtful surgeon, his best friend.",Adventure,251307931.15,PG-13,138 min,7.4,225281.0
tt0257076,1.158663,80000000,S.W.A.T.,"Samuel L. Jackson,Colin Farrell,Michelle Rodriguez,LL Cool J,Josh Charles",http://www.sonypictures.com/homevideo/swat/,Clark Johnson,"Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize.","Action,Thriller,Crime",138263498.68,PG-13,117 min,6.0,149620.0
tt0327850,0.754774,85000000,The Rundown,"Dwayne Johnson,Seann William Scott,Rosario Dawson,Christopher Walken,Ernie Reyes, Jr.",http://www.therundown.com/,Peter Berg,"When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure.","Adventure,Action,Comedy,Thriller",95914577.80,PG-13,104 min,6.6,109235.0
tt0317676,0.422393,7000000,House of the Dead,"Jonathan Cherry,Tyron Leitso,Clint Howard,Ona Grauer,Michael Eklund",http://www.house-of-the-dead.com/,Uwe Boll,"Set on an island off the coast, a techno rave party attracts a diverse group of college coeds and a Coast Guard officer. Soon, they discover that their X-laced escapades are to be interrupted by zombies and monsters that attack them on the ground, from the air, and in the sea, ruled by an evil entity in the House of the Dead... Prequel to the House of the Dead video games.","Horror,Action,Thriller",16379417.39,R,90 min,2.1,37653.0
tt0314786,0.331948,0,The In-Laws,"Michael Douglas,Albert Brooks,Ryan Reynolds,Candice Bergen,Lindsay Sloane",http://thein-laws.warnerbros.com/shell.html,Andrew Fleming,"Right before his daughter's wedding, a mild-mannered foot doctor discovers that his new in-laws are international smugglers.","Action,Comedy",24229351.28,PG-13,98 min,5.7,17420.0
tt0119654,3.153414,90000000,Men in Black,"Tommy Lee Jones,Will Smith,Linda Fiorentino,Vincent D'Onofrio,Rip Torn",http://www.sonypictures.com/homevideo/meninblack/,Barry Sonnenfeld,"Men in Black follows the exploits of agents Kay and Jay, members of a top-secret organization established to monitor and police alien activity on Earth. The two Men in Black find themselves in the middle of the deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies. In order to prevent worlds from colliding, the MiB must track down the terrorist and prevent the destruction of Earth. It's just another typical day for the Men in Black.","Action,Adventure,Comedy,Science Fiction",800663660.85,PG-13,98 min,7.3,576229.0
